name,RA,Dec,TOI,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth,disposition,priority
"TIC 231663901.01",21:14:56.88,-55:52:18.71,101.01,12.4,2459036.904104,,1.43036914033977,0.0000009228199,1.64387283171534,"WASP-46 b (updated 2022-12-14)",19.15,KP,5
"TIC 149603524.01",05:48:33.56,-63:59:17.98,102.01,9.7,2460011.43897,,4.4119378,0.000001,3.728,"WASP 62 b (updated 2023-04-07)",15.22,KP,5
"TIC 336732616.01",20:49:49.8,-24:25:43.3,103.01,11.5,2458327.25256,,3.547854,0.000149,3.494333,"HATS-3 b (updated 2022-12-14)",10.42,KP,5
"TIC 231670397.01",21:19:47.93,-58:08:56.16,104.01,9.9,2460150.608677,,4.0872956,0.0000023,5.5861130474761,"WASP-73 b (updated 2023-10-16)",3.57,KP,5
"TIC 144065872.01",22:29:49.88,-48:00:11.16,105.01,9.5,2459084.58501,,2.18466694872065,0.0000004851188,2.86528001574358,"WASP-95; epoch kept from qlp-s28-tois (updated 2022-12-14)",11.71,KP,5
"TIC 38846515.01",04:35:50.36,-64:01:37.34,106.01,10.3,2460150.350057,,2.8493828,0.0000045,3.832,"WASP-100 b (updated 2023-10-19)",8.05,KP,5
"TIC 92352620.01",20:55:07.98,-34:08:08.7,107.01,9.6,2459039.335846,,3.95020094278708,0.000001600228,4.56436423242551,"WASP-94 A b (updated 2022-12-14)",12.81,KP,5
"TIC 289793076.01",21:07:50.76,-26:05:48.19,108.01,13.2,2458328.08383,,3.0440540665342,0.00000425771,2.59845748018295,"HATS-13 b (updated 2022-12-14)",22.24,KP,5
"TIC 29344935.01",20:52:51.71,-25:41:14.55,109.01,13.2,2458326.127889,,2.766747877062,0.0000045420184,2.59980826976837,"HATS-14 b (updated 2022-12-14)",14.85,KP,5
"TIC 281459670.01",00:22:28.45,-59:56:33.32,110.01,11.7,2458328.040318,,3.17434739143305,0.000002150323,2.65151241654757,"HATS-30 b (updated 2022-12-14)",15.15,KP,5
"TIC 355703913.01",00:03:05.88,-62:28:09.54,111.01,13.2,2458326.10505,,2.10616073391332,0.0000037834607,1.46734449692103,"HATS-34 b (updated 2022-12-14)",11.95,KP,5
"TIC 388104525.01",03:43:44.07,-65:11:37.61,112.01,11.6,2460069.773646,,2.49979959810286,0.00000044218152,2.865171019079,"WASP-119 b (updated 2023-08-10)",14.62,KP,5
"TIC 97409519.01",22:10:51.44,-30:44:58.99,113.01,12.2,2458327.053085,,3.372877,0.000147,2.63426,"WASP-124 (updated 2022-12-14)",17.16,KP,5
"TIC 25155310.01",04:13:29.93,-69:13:35.73,114.01,10.6,2459363.488348,,3.28878776139412,0.0000005280507,3.41636017649114,"WASP-126 b (updated 2022-12-14)",6.99,KP,5
"TIC 281541555.01",00:26:48.63,-56:18:57.97,115.01,13.0,2458329.902014,,4.74237847689397,0.000007232835,2.5318097944897,"HATS-46 b (updated 2022-12-14)",12.26,KP,5
"TIC 238176110.01",23:51:23.14,-70:09:10.3,116.01,11.0,2459037.52846,,2.79857944060727,0.00000063140624,2.34014356801535,"WASP-91 b (updated 2022-12-14)",16.70,KP,5
"TIC 322307342.01",01:00:01.46,-58:54:17.01,117.01,11.8,2459063.655791,,3.58629619986471,0.00015300933,3.37109429721186,"HATS-68 b (updated 2022-12-14)",5.73,KP,5
"TIC 266980320.01",23:18:14.22,-56:54:14.35,118.01,9.2,2459083.50855,,6.03445687781177,0.0000098619,2.2074495679722,"HD 219666 b (updated 2022-12-14)",1.58,CP,2
"TIC 278683844.01",06:36:57.22,-58:00:58.15,119.01,9.3,2460189.428472,,5.5411114,0.0000046,2.467,"Potential multi; slight depth aperture correlation with no offset (updated 2023-10-19)",0.63,PC,1
"TIC 278683844.02",06:36:57.22,-58:00:58.15,119.02,9.3,2460038.721177,,10.6917268,0.0000212,3.002,"outer candidate in potential multi; variable host (updated 2023-10-19)",0.54,PC,4
"TIC 394137592.01",00:17:47.32,-66:21:32.14,120.01,7.1,2458332.082805,,11.535076,0.001035,8.555958,"HD 1397 b	 (updated 2022-12-14)",2.39,CP,3
"TIC 207081058.01",22:07:28.2,-41:48:55.84,121.01,9.9,2459074.32911,,14.76367,0.00027,6.143,"low-mass EB; initially thought to be a warm Jupiter candidate with a possible secondary (updated 2022-12-14)",14.53,APC,5
"TIC 231702397.01",22:11:47.58,-58:56:45.91,122.01,13.1,2458329.120248,,5.07802548638435,0.000013443171,1.24141580272646,"TOI-122 b (updated 2022-12-14)",6.13,CP,2
"TIC 290131778.01",21:18:47.9,-26:36:58.95,123.01,7.9,2458325.374915,,3.30887730524169,0.000001385715,5.66213297216762,"HD 202772 A b (updated 2022-12-14)",3.99,CP,3
"TIC 29831208.01",04:26:19.83,-67:48:22.87,124.01,11.1,2460042.199513,,1.8428078,0.0000014,1.449,"TFOP SB1/APC; v-shaped (updated 2023-10-05)",1.95,APC,5
"TIC 52368076.01",01:34:22.42,-66:40:34.86,125.01,10.2,2458327.445438,,4.65179058475914,0.00002239795,3.32318411557989,"TOI-125 b / TOI 125.01 (updated 2022-12-14)",0.99,CP,1
"TIC 52368076.02",01:34:22.42,-66:40:34.86,125.02,10.2,2458334.446433,,9.15466210597647,0.000043547956,3.0736779855931,"TOI-125 c / TOI-125.02 (updated 2022-12-14)",0.97,CP,2
"TIC 52368076.03",01:34:22.42,-66:40:34.86,125.03,10.2,2460181.146579,,19.9815709,0.0000896,2.724,"TOI-125 d (updated 2023-10-19)",0.91,CP,1
"TIC 70440470.01",22:37:57.43,-35:09:15.13,126.01,12.8,2458326.731096,,3.0353977118465,0.0000036765503,2.79646779523604,"WASP-12 b (updated 2022-12-14)",16.05,KP,5
"TIC 234523599.01",01:02:12.45,-61:45:22.08,127.01,14.1,2458325.650603,,3.79551778380905,0.0000022713773,2.01981348473053,"HATS-71 b (updated 2022-12-14)",52.28,CP,5
"TIC 391949880.01",05:18:05.03,-80:57:51.78,128.01,8.0,2459978.249191,,4.9404783,0.0000096,1.933,"variable host; two stars in pixel (updated 2023-03-24)",0.41,PC,1
"TIC 201248411.01",00:00:44.55,-54:49:50.96,129.01,9.9,2458326.102581,,0.980980683503152,0.000001171651,0.54050355175474,"TOI 129.01 / HIP 65 A b (updated 2022-12-14)",6.18,CP,3
"TIC 263003176.01",00:50:11.23,-83:44:37.56,130.01,7.4,2459368.982611,,14.3392064970895,0.000029987496,4.58682043435081,"HD 5278 b (updated 2022-12-14)",0.40,CP,3
"TIC 235037761.01",23:35:18.89,-64:33:42.9,131.01,9.9,2459081.19532,,6.24072,.0,1.307,"V shaped; TFOP APC; previously retired as BEB due to chromaticity (updated 2022-12-14)",8.67,APC,5
"TIC 89020549.01",22:33:35.92,-43:26:12.74,132.01,10.8,2458326.902893,,2.10968488254532,0.0000066356783,2.12108283908954,"TOI-132 b / TOI-132.01 (updated 2022-12-14)",1.32,CP,2
"TIC 219338557.01",23:37:35.37,-58:57:18.28,133.01,10.0,2458327.283567,,8.19922718924325,0.000033172197,2.2298894243387,"TFOP work in progress. (updated 2022-12-14)",1.02,PC,2
"TIC 234994474.01",23:20:06.86,-60:03:56.63,134.01,9.2,2458326.033161,,1.40152451566955,0.0000059932813,1.32199295587295,"L 168-9 b (updated 2022-12-14)",0.62,CP,1
"TIC 267263253.01",00:29:18.94,-76:18:14.52,135.01,9.2,2460149.87551,,4.1269042,0.0000021,4.52,"HD 2685b (updated 2023-10-19)",10.89,CP,5
"TIC 410153553.01",22:41:59.09,-69:10:19.59,136.01,11.9,2459036.323679,,0.462884405273262,0.000015224909,0.558821920788134,"Level 1 target. Potential short period small planet around an M dwarf. (updated 2022-12-14)",4.49,CP,1
"TIC 176957796.01",06:45:11.4,-66:14:17.98,137.01,10.7,2459199.440315,,4.8173797,0.0057592,1.323,"TFOP FA (updated 2022-12-14)",1.80,FA,5
"TIC 277683130.01",21:55:42.24,-61:40:23.73,138.01,9.6,2460150.349402,,6.198267,0.000003,1.921,"TFOP SB2/APC (updated 2023-10-19)",3.84,APC,5
"TIC 62483237.01",22:25:36.58,-34:54:34.97,139.01,9.4,2458334.891916,,11.0708037285261,0.000045374956,2.51608329699429,"potential L1 planet (updated 2023-08-23)",1.29,PC,1
"TIC 140068425.01",22:01:12.43,-49:03:36.28,140.01,9.8,2459061.991988,,2.28126419667409,0.000309919,1.16019326329961,"very likely EB; events synchronized with modulations; potential secondary at 0.5 phase (updated 2022-12-14)",1.13,APC,3
"TIC 403224672.01",22:35:56.09,-59:51:53.38,141.01,7.4,2459062.557243,,1.00822655753975,0.00000373102,1.50247746880882,"HD 213885 b (updated 2022-12-14)",0.20,CP,1
"TIC 425934411.01",00:18:25.41,-62:50:52.35,142.01,14.7,2458325.486194,,0.853353552145166,0.000003000903,1.10148781529648,"V-shaped; slight odd-even depending on detrending (updated 2022-12-14)",25.49,PC,3
"TIC 25375553.01",21:55:04.26,-22:36:45.36,143.01,9.8,2458325.582463,,2.31096889835692,0.0000010088291,3.43038207029443,"WASP-111 b (updated 2022-12-14)",6.83,KP,5
"TIC 261136679.01",05:37:11.83,-80:27:52.57,144.01,5.1,2460011.550653,,6.267832,0.0000229,2.789,"pi Men c (updated 2023-04-07)",0.32,CP,1
"TIC 265612438.01",22:12:41.93,-55:58:43.69,145.01,11.7,2459060.6424,,5.13002,0.00003,4.78,"Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star. (updated 2022-12-14)",3.38,PC,3
"TIC 355636844.01",23:53:12.49,-56:00:47.71,146.01,10.7,2459080.90325,,6.30556,0.00004,2.946,"Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet. TFOP FP. (updated 2022-12-14)",0.86,FP,5
"TIC 220435095.01",04:54:33.95,-57:30:48.43,147.01,11.9,2459062.589561,,3.42317,0.00001,2.441,"transit is V-shaped; the minimum planet radius is large (26 Re); the light curve shows a slightly eccentric secondary eclipse; TFOP FP (updated 2022-12-14)",8.20,FP,5
"TIC 393940766.01",22:33:16.99,-38:09:35.38,148.01,11.8,2458327.32937,,4.86709,0.00002,3.103,"Planet candidate around 393940766 to the NW. (updated 2022-12-14)",4.21,CP,3
"TIC 260985861.01",05:06:32.44,-80:46:04.83,149.01,10.9,2459362.786679,,3.33993499913191,0.0000027625022,4.28444483925858,"Source is apparently 260985864 which may be a planet depending on the host star size. SG1 should clear the neighbor. No stellar radius. (updated 2022-12-14)",8.94,PC,3
"TIC 271893367.01",07:31:51.7,-73:36:21.73,150.01,10.9,2459995.645628,,5.85740753759727,0.0000030940705,5.85480292934519,"TOI 150 b (updated 2023-10-05)",6.49,CP,3
"TIC 382302241.01",05:33:23.79,-58:44:42.33,151.01,11.0,2458326.05013,,1.59782,0.00006,1.49,"Large with possible synchronization; SG1 confirms NEB	 (updated 2022-12-14)",1.71,FP,5
"TIC 403287048.01",22:09:25.8,-62:20:04.03,152.01,11.4,2458327.92337,,7.00776,0.00315,2.68,"retired as NEB (updated 2022-12-14)",3.67,FP,5
"TIC 231081369.01",04:32:17.71,-66:54:58.68,153.01,11.7,2460069.867358,,7.6316384,0.0000064,2.054," (updated 2023-09-12)",4.58,APC,5
"TIC 389525208.01",20:53:02.75,-38:35:41.72,154.01,10.1,2458329.36085,,6.74657,0.00001,1.803,"TFOP FP (updated 2022-12-14)",2.97,FP,5
"TIC 129637892.01",21:24:27.6,-37:51:00.65,155.01,9.0,2459084.27118,,5.45001,0.00002,4.353," (updated 2022-12-14)",0.94,PC,3
"TIC 220518305.01",02:45:52.22,-64:19:14.47,156.01,10.3,2459128.64364,,14.152,0.00003,3.599,"EB confirmed with CHIRON RVs	 (updated 2022-12-14)",3.80,FP,5
"TIC 140691463.01",04:54:48.35,-76:40:50.18,157.01,12.0,2459385.493775,,2.0845398,0.0000005,1.714,"TOI-157b (Nielsen+2020) (updated 2022-12-14)",12.92,CP,3
"TIC 403136413.01",22:14:18.89,-55:22:44.33,158.01,11.2,2458326.37811,,2.51266,0.00045,2.411,"retired as NPC (updated 2022-12-14)",2.79,FP,5
"TIC 394657039.01",03:27:07.74,-78:32:59.39,159.01,10.5,2459382.232709,,3.7628372,0.0000032,3.956,"low amplitude pulsations ~ 1 day potentially phased with planet period (updated 2022-12-14)",11.36,PC,3
"TIC 253917293.01",22:30:00.2,-31:55:27.68,160.01,11.3,2458327.37627,,4.608,0.001,3.383,"Source is star to the WSW (253917292). Retired as NEB. (updated 2022-12-14)",3.21,FP,5
"TIC 348770361.01",03:06:44.77,-82:18:58.93,161.01,11.5,2459388.787312,,2.7684331,0.0000055,4.223," (updated 2022-12-14)",3.23,PC,3
"TIC 99493790.01",21:10:33.58,-23:18:20.94,162.01,11.7,2459078.393053,,7.764691,0.0000068,3.185,"previously retired as EB; now APC (updated 2022-12-14)",24.53,APC,5
"TIC 179317684.01",05:19:04.38,-71:53:43.9,163.01,10.9,2459365.506797,,4.2311153018502,0.0000011674022,4.32788352417627,"TOI-163 b (updated 2022-12-14)",7.24,CP,3
"TIC 79395355.01",21:20:13.03,-51:18:35.9,164.01,11.4,2458328.33733,,7.31898,0.00224,3.771,"Potential blend with 79395356 to NE; retired as NPC (updated 2022-12-14)",3.81,FP,5
"TIC 350743714.01",05:55:32.69,-57:17:26.68,165.01,9.7,2460188.069594,,7.7576432,0.0000014,3.155,"EBLM J0555-57; 85 Mjup (updated 2023-10-19)",7.43,APC,5
"TIC 147203645.01",21:32:47.06,-44:01:04.93,166.01,10.7,2458326.38833,,5.06114,0.00001,1.338," (updated 2022-12-14)",2.92,PC,3
"TIC 149990841.01",06:02:39,-64:49:10.14,167.01,11.6,2459387.893848,,4.4531846,0.0000027,1.687,"no stellar radius; Gaia DR2 Teff + plx indicate sun-like star (updated 2022-12-14)",5.91,PC,3
"TIC 369457671.01",20:46:34.46,-37:54:15.83,168.01,11.5,2458326.4928,,2.31446,0.00001,1.347," (updated 2022-12-14)",1.19,PC,1
"TIC 183120439.01",01:07:06.89,-75:11:56.2,169.01,11.8,2459062.718052,,2.25544592236528,0.000004458845,1.66786040481136,"TOI 169 b (updated 2022-12-14)",5.28,CP,3
"TIC 394698182.01",03:39:57.5,-83:05:18.66,170.01,12.0,2459387.008657,,3.7115129,0.0000022,2.685," (updated 2022-12-14)",12.28,PC,3
"TIC 309257814.01",08:17:04.66,-63:12:48.25,171.01,11.7,2459359.397767,,1.2386034,0.0000006,1.651," (updated 2022-12-14)",13.30,PC,3
"TIC 309257814.02",08:17:04.66,-63:12:48.25,171.02,11.7,2459144.738743,,1.81357672556142,0.00019187533,0.838218775453242,"Likely EB and possibly double the period (updated 2022-12-14)",7.80,FP,5
"TIC 29857954.01",21:06:31.65,-26:41:34.32,172.01,10.7,2458326.92242,,9.47686,0.00004,4.392,"TOI-172 b (updated 2022-12-14)",2.98,CP,4
"TIC 270341214.01",02:13:50.12,-80:34:57.76,173.01,8.9,2460178.142177,,29.7537701,0.0000363,8.017,"unrelated longer duration partial transit at end of s13 (updated 2023-10-16)",6.53,PC,3
"TIC 425997655.01",03:41:50.17,-62:46:02.16,174.01,8.8,2458325.328637,,17.6671330924959,0.000046798472,2.95806882868466,"HD 23472 b; multi (updated 2022-12-14)",0.74,CP,1
"TIC 425997655.02",03:41:50.17,-62:46:02.16,174.02,8.8,2458340.303767,,29.7976204948474,0.00009466238,2.8877904644222,"HD 23472 c; multi (updated 2022-12-14)",0.60,CP,4
"TIC 425997655.03",03:41:50.17,-62:46:02.16,174.03,8.8,2458335.74586,,12.1622171719925,0.00004916313,2.74263721168058,"TOI 174.03; multi (updated 2022-12-14)",0.29,CP,2
"TIC 425997655.04",03:41:50.17,-62:46:02.16,174.04,8.8,2458326.028202,,3.97666394851563,0.000021937693,2.127742224209,"TOI 174.04; multi (updated 2022-12-14)",0.14,CP,2
"TIC 425997655.05",03:41:50.17,-62:46:02.16,174.05,8.8,2458330.837511,,7.90767225069933,0.000057179892,2.94315386873247,"near 2:1 resonance with .04; multi; two CPs and three PCs including this one (updated 2022-12-14)",0.16,CP,1
"TIC 307210830.01",08:18:07.89,-68:18:52.08,175.01,9.4,2460039.150624,,3.6906795,0.0000013,1.107,"L 98-59 c; TOI 175.01 (updated 2023-05-11)",1.66,CP,1
"TIC 307210830.02",08:18:07.89,-68:18:52.08,175.02,9.4,2460039.154503,,7.4507305,0.0000032,0.475,"L 98-59 d/TOI 175.02 (updated 2023-06-16)",1.54,CP,4
"TIC 307210830.03",08:18:07.89,-68:18:52.08,175.03,9.4,2460035.728304,,2.2531134,0.0000015,0.909,"L 98-59 b / TOI 175.03 (updated 2023-06-16)",0.67,CP,4
"TIC 272086159.01",07:40:00.83,-72:12:20.44,176.01,13.4,2458649.291373,,16.155373,0.000103,1.556705," (updated 2023-10-28)",71.23,FP,5
"TIC 262530407.01",01:21:45.22,-46:42:53,177.01,9.5,2460204.963281,,2.8531016,0.0000017,1.142,"GJ 3090 b (updated 2023-10-28)",1.40,CP,1
"TIC 251848941.01",00:29:12.48,-30:27:14.82,178.01,10.4,2458360.242425,,6.55767001743942,0.000026644977,2.4207396146827,"TOI-178 d / TOI 178.01; part of a multi (trojan planet) system (updated 2022-12-14)",1.54,CP,1
"TIC 251848941.02",00:29:12.48,-30:27:14.82,178.02,10.4,2458354.55219,,20.708504,0.003165,2.236524,"TOI-178 g / TOI 178.02; half period of TOI-178 g in report but updated to match confirmed planet period (updated 2022-12-14)",1.66,CP,4
"TIC 251848941.03",00:29:12.48,-30:27:14.82,178.03,10.4,2458362.949038,,9.96199731632015,0.000053713633,2.67721404815628,"TOI-178 e / TOI-178.03 (updated 2022-12-14)",1.06,CP,4
"TIC 251848941.04",00:29:12.48,-30:27:14.82,178.04,10.4,2458356.107512,,3.23842531547921,0.00002430697,1.99410554881088,"TOI-178 c / TOI-178.04 (updated 2022-12-14)",0.53,KP,5
"TIC 207141131.01",02:57:02.88,-56:11:30.73,179.01,8.2,2458354.588198,,4.13743791667062,0.000004197856,1.84549372649326," (updated 2022-12-14)",1.13,CP,1
"TIC 51912829.01",00:57:11.67,-67:29:46.28,180.01,9.5,2458325.896392,,0.83541169422675,0.0000012118837,1.03851746954716,"TFOP APC; retired as BEB; clear secondary (updated 2022-12-14)",2.27,APC,5
"TIC 76923707.01",23:28:41.41,-34:29:29.08,181.01,10.5,2458358.118263,,4.53205017292082,0.0000029879789,2.37544250794518,"TOI 181; under investigation by TFOP (updated 2022-12-14)",7.87,PC,2
"TIC 76989773.01",23:33:10.56,-35:27:50.37,182.01,9.7,2458355.08255,,1.76918,0.00003,1.768,"v-shaped; two stars in PSF (updated 2022-12-14)",9.57,APC,5
"TIC 183979262.01",01:26:36.07,-72:44:55.95,183.01,8.3,2459063.727306,,3.43075648471031,0.00006386977,3.14433875572444,"TFOP FP; retired as EB (updated 2022-12-14)",9.66,FP,5
"TIC 300871545.01",07:50:37.78,-70:32:00.46,184.01,10.0,2459165.546503,,4.817069,0.0000016,3.073,"1000 ppm secondary; TFOP FP; retired as EB (updated 2022-12-14)",24.55,FP,5
"TIC 100100827.01",01:37:25.07,-45:40:40.06,185.01,8.8,2459140.570626,,0.9414523,0.0000001,2.048,"WASP-18 b (updated 2022-12-14)",10.77,KP,4
"TIC 279741379.01",03:27:00.05,-63:30:00.6,186.01,7.0,2459205.035045,,35.6134189,0.0000444,3.125,"GJ 143 b / TOI 186.02 (updated 2023-04-07)",1.53,CP,3
"TIC 279741379.02",03:27:00.05,-63:30:00.6,186.02,7.0,2458332.283431,,7.78972447879921,0.00002524693,2.49300705682846,"HD 21749 c / TOI 186.02 (updated 2022-12-14)",0.21,CP,1
"TIC 260304296.01",06:18:27.73,-57:00:48.6,187.01,9.1,2459962.995091,,0.51258067835787,0.000010913071,1.64307746680151,"v-shaped; very likely EB; TFOP APC previously retired as BEB due to chromaticity (updated 2023-04-07)",5.69,APC,5
"TIC 280830734.01",02:58:13.34,-70:45:38.83,188.01,9.5,2458325.778896,,1.16194613992278,0.000006377508,0.940378692589237,"Odd-even; see notes: Retired as a CPC. NRES spectra show this to be an SB2. Master Disp: APC Phot Disp: CPC Spec Disp: SM (updated 2022-12-14)",0.32,APC,5
"TIC 278866211.01",06:43:13.87,-55:14:39.76,189.01,10.3,2460192.310521,,2.1940608,0.0000008,1.33,"TFOP APC/BEB; v-shaped (updated 2023-10-19)",5.98,APC,5
"TIC 166739520.01",02:27:06.19,-50:17:03.93,190.01,9.6,2459139.178447,,10.0205997788334,0.0000046462865,5.75916940180131,"WASP-117 b (updated 2022-12-14)",8.22,KP,3
"TIC 183532609.01",23:59:36.21,-35:01:52.81,191.01,9.1,2458358.92039,,8.15845452720902,0.00024581153,4.42695489554957,"WASP-8 (updated 2022-12-14)",14.69,KP,3
"TIC 183537452.01",23:51:31.01,-39:54:25.64,192.01,10.2,2459089.961932,,3.92271521338284,0.000001373883,2.61059327831785,"WASP-29 b (updated 2022-12-14)",11.41,KP,3
"TIC 183985250.01",23:54:40.53,-37:37:41.61,193.01,9.1,2458354.212468,,0.79206923985255,0.0000024293756,0.733476558409986,"LTT 9779 b (updated 2022-12-14)",1.53,CP,1
"TIC 211438925.01",00:20:38.53,-23:56:08.84,194.01,10.2,2458356.56518,,4.8996421874255,0.0000023958178,3.34753586960128,"WASP-20 b (updated 2022-12-14)",10.26,KP,3
"TIC 230982885.01",01:38:25.23,-55:46:19.2,195.01,10.0,2458355.490424,,2.072759475881,0.0000004503637,2.58986626683628,"WASP-97 b (updated 2022-12-14)",13.51,KP,3
"TIC 234519192.01",00:58:12.41,-64:45:41.55,196.01,8.1,2458354.312708,,1.16301607791836,0.0000044499434,1.93580751161068,"V-shaped; TFOP work in progress. Fast rotator. (updated 2022-12-14)",0.44,PC,3
"TIC 441462736.01",23:32:07.96,-21:48:04.32,197.01,7.4,2458357.014054,,14.278121996244,0.003338778,8.69727177107409,"HD 221416 b; evolved star (updated 2022-12-14)",0.83,CP,4
"TIC 12421862.01",00:09:05.16,-27:07:18.28,198.01,9.9,2458356.3672,,10.2150167926657,0.00005243623,1.96830655357312,"period updated to half alerted period (~10.2 days) from spoc-s01-s36 multisector (updated 2022-12-14)",0.99,PC,1
"TIC 309792357.01",05:20:25.41,-59:53:43.56,199.01,10.0,2460038.976984,,104.8729713,0.0000446,6.564,"possible TTVs (updated 2023-09-25)",12.22,PC,1
"TIC 410214986.01",23:39:39.71,-69:11:45.75,200.01,7.9,2459040.333471,,8.13822434277847,0.000006450328,3.29256462919912,"DS Tuc A b; epoch from qlp-s28-tois (updated 2022-12-14)",4.21,CP,3
"TIC 350618622.01",05:49:36.43,-54:54:37.52,201.01,8.6,2460177.324576,,52.9781419449418,0.0000138111245,4.79652459360115,"TOI 201 b (updated 2023-10-19)",6.35,CP,3
"TIC 350618622.02",05:49:36.43,-54:54:37.52,201.02,8.6,2459976.734425,,5.8492655,0.0000479,3.237,"TOI 201.02; interior to TOI-201 b (updated 2023-04-07)",0.11,PC,2
"TIC 355509914.01",01:02:06.01,-59:05:15.81,202.01,14.7,2458326.110605,,1.73867356638476,0.000007017419,1.29881378588748," (updated 2022-12-14)",13.65,PC,3
"TIC 259962054.01",02:52:04.34,-67:41:13.26,203.01,12.2,2459106.86029,,51.94509,0.00219,8.094,"M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period; (updated 2022-12-14)",2.53,FA,5
"TIC 281781375.01",00:51:54.24,-59:20:37.13,204.01,9.2,2458328.03641,,43.8279601161708,0.0061455555,4.28189272086418,"Only two events;  first event is on/near momentum dump. (updated 2022-12-14)",0.57,PC,1
"TIC 281575427.01",00:31:54.11,-56:57:54.29,205.01,9.5,2458326.331428,,4.25298788154454,0.000024323292,3.109,"TFOP work in progress. (updated 2022-12-14)",0.30,PC,1
"TIC 55650590.01",04:54:57.17,-62:31:18.75,206.01,12.4,2458325.543666,,0.736309522366449,0.0000049150412,0.689438495654518,"potential L1 planet; 2 stars in pixel; slight depth aperture in QLP (updated 2022-12-14)",1.27,CP,1
"TIC 260271203.01",06:16:52.34,-58:13:47.27,207.01,13.5,2458414.835781,,5.649621,0.000499,4.153365,"follow-up in progress (updated 2022-12-14)",47.44,FP,5
"TIC 314865962.01",03:33:07.58,-72:44:38.58,208.01,10.4,2459998.274147,,22.464083,0.0001866,5.216,"weak transit shape (updated 2023-06-16)",0.54,PC,1
"TIC 52204645.01",01:17:34.6,-66:54:11.04,209.01,10.9,2458325.88429,,4.37944252465364,0.000016852964,1.74944702459615,"faint neighbors (updated 2022-12-14)",0.97,PC,1
"TIC 141608198.01",05:55:50.84,-73:59:07.04,210.01,12.5,2459338.99312,,9.01054136695366,0.000009414113,1.84432641885461," (updated 2022-12-14)",4.13,PC,1
"TIC 300293197.01",07:21:07.13,-68:34:42.12,211.01,9.5,2459175.996679,,6.56271654557829,0.00085051206,1.82230884729989,"TFOPWG FP Retired as BEB due to simultaneous B & Z chromaticity (updated 2022-12-14)",2.02,APC,5
"TIC 206609630.01",01:30:12.01,-59:34:59.69,212.01,12.6,2458325.489663,,0.335272350659441,0.0000009664593,0.718628379230175,"V-shaped; possible EB; Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available (updated 2022-12-14)",18.98,APC,3
"TIC 234345288.01",02:35:32.95,-71:37:27.29,213.01,9.8,2460130.849922,,23.5199503,0.0000559,3.166,"outer candidate to TOI 213.01; near 3:1 resonance (updated 2023-10-19)",1.36,PC,1
"TIC 234345288.02",02:35:32.95,-71:37:27.29,213.02,9.8,2458328.444889,,7.75653131511068,0.00004979646,2.42291456452764,"Possible multi with a 3:1 MMR. (updated 2022-12-14)",0.32,PC,1
"TIC 167415965.01",06:37:50.1,-70:55:52.78,214.01,8.0,2460006.520816,,18.5537756,0.0000595,3.456,"L1 candidate; possible multi (updated 2023-06-16)",0.45,PC,1
"TIC 167415965.02",06:37:50.1,-70:55:52.78,214.02,8.0,2460038.97275,,9.6960161,0.0000605,2.717,"inner candidate in possible multi (updated 2023-06-16)",0.12,PC,1
"TIC 231912935.01",00:29:16.32,-63:47:26.24,215.01,10.5,2458334.39996,,26.2851255450337,0.00020986007,3.15738903198196,"weak signal (updated 2022-12-14)",0.99,PC,1
"TIC 55652896.01",04:55:55.2,-63:15:37.19,216.01,11.6,2458331.263986,,34.5547864378476,0.00006754315,5.77166895048593,"TOI-216.01/TOI-216 c; clear TTVs in spoc-s1-s39 multisector (updated 2022-12-14)",7.13,CP,1
"TIC 55652896.02",04:55:55.2,-63:15:37.19,216.02,11.6,2459340.904719,,17.3890453870803,0.000047948437,2.65165405135838,"TOI-216.02 / TOI-216b. Apparent TTVs. Possible additional single around 2046P (updated 2022-12-14)",2.97,CP,1
"TIC 260043723.01",06:06:26.09,-58:57:13.33,217.01,8.7,2459387.91658,,3.138604,0.0000424,3.327,"TFOP FP; retired as NEB (updated 2022-12-14)",0.32,FP,5
"TIC 32090583.01",03:53:41.28,-68:44:19.06,218.01,13.3,2458325.540192,,0.438446154103891,0.000065694076,0.528132706867941,"Bad transit shape; likely SV (updated 2023-03-27)",0.20,PC,1
"TIC 260609205.01",06:29:48.94,-57:15:17.34,219.01,12.7,2459966.224637,,4.4617589,0.0000063,4.639,"TFOP APC; HATS and Feros notes this is a SB1; clear secondary in SPOC s61 (updated 2023-07-12)",12.21,APC,5
"TIC 150098860.01",06:07:11.93,-61:59:49.96,220.01,9.7,2460175.494403,,10.6953083,0.0000122,2.044,"TOI 220 b (Hoyer et al 2021) (updated 2023-10-19)",0.92,CP,1
"TIC 316937670.01",23:45:58.19,-56:20:38.57,221.01,12.2,2458325.342966,,0.62425,0.000033,0.774288,"TFOP FP; event is on  event is on the dT= 0.24 fainter neighbor ~8 (updated 2022-12-14)",0.95,FP,5
